43530	277	
43618	278	
43720	277	
43726	278	
44002	279	
44063	278	
44194	279	
44555	280	
44659	279	
45122	280	
45241	279	
45315	280	
45338	281	
45359	282	
45386	283	
45442	284	
45833	283	
46078	284	
46096	285	
46428	284	
46826	285	
46922	286	
47009	285	
47098	286	
47335	287	
47348	288	
47355	289	
47446	290	
47595	289	
47598	290	
47627	291	
47809	292	
47874	293	
47916	294	
47994	295	
48184	294	
48323	295	
48752	296	
48765	295	
48823	296	
48897	297	
48912	298	
49089	299	
49267	300	
49314	301	
49396	300	
49474	301	
49972	300	
50144	301	
50194	302	
50356	303	
50367	304	
50584	305	
50595	304	
51063	305	
51163	304	
51642	305	
51784	304	
51940	305	
51995	306	
52012	307	
52371	306	
52443	307	
52550	308	
52608	309	
52723	310	
52972	309	
53021	310	
53292	311	
53414	312	
53486	313	
53565	312	
54187	313	
54206	312	
54287	313	
54796	312	
54928	313	
54936	314	
54980	315	
55027	316	
55350	317	
55405	316	
55687	317	
55848	318	
56032	317	
56158	318	
56187	319	
56372	320	
56619	319	
56834	320	
56909	321	
57140	322	
57163	323	
57164	324	
57262	323	
57308	324	
57367	325	
57417	326	
57559	327	
57868	328	
57881	329	
57887	328	
58134	329	
58353	328	
58428	329	
58639	330	
58814	331	
58857	332	
58894	331	
58987	332	
59350	333	
59483	332	
59619	333	
59822	334	
59911	335	
60089	334	
60266	335	
60756	334	
61404	333	
61559	334	
61996	333	
62152	334	
62332	335	
62600	334	
62601	335	
62617	336	
63145	337	
63190	336	
63287	337	
63471	338	
63773	337	
64062	338	
64320	339	
64333	338	
64743	337	
64776	338	
64817	339	
65191	340	
65443	339	
65673	340	
65996	341	
66035	340	
66366	341	
66647	340	
66877	341	
66938	342	
67239	341	
67596	340	
67720	341	
67726	342	
67923	341	
68023	342	
68314	343	
68543	342	
68737	343	
69138	342	
69659	343	
69752	342	
69789	343	
69857	344	
69969	345	
70238	346	
70353	345	
70421	346	
70565	347	
70869	348	
70962	347	
71384	348	
71502	349	
71553	348	
72151	347	
72590	348	
72711	349	
72794	348	
72948	349	
73369	350	
73394	349	
74001	348	
74114	349	
74587	350	
74591	349	
74877	350	
75122	351	
75179	350	
75248	351	
75582	352	
75771	351	
75772	352	
76348	351	
76423	352	
76602	353	
76721	354	
76967	353	
77268	354	
77583	353	
78073	354	
78124	355	
78173	354	
78207	355	
78755	356	
78760	355	
79108	356	
79354	355	
79362	356	
79403	357	
79848	358	
79937	359	
79979	358	
80266	359	
80541	360	
80569	359	
80852	360	
80891	361	
80997	362	
81037	363	
81115	362	
81167	361	
81460	362	
81763	361	
81885	362	
82386	361	
82441	362	
82591	363	
82888	364	
82943	365	
83025	364	
83409	365	
83621	364	
83771	365	
84222	364	
84825	363	
84946	364	
84993	365	
85420	366	
85423	365	
86009	364	
86058	365	
86083	364	
86343	363	
86397	362	
86401	361	
86413	360	
86448	359	
86454	358	
86464	357	
86482	356	
86486	355	
86499	354	
86503	353	
86527	352	
86536	351	
86542	350	
86549	349	
86572	348	
86574	347	
86602	346	
86605	345	
86610	344	
86612	343	
86614	342	
86617	341	
86620	340	
86626	339	
86628	338	
86631	337	
86638	336	
86667	335	
86670	334	
86674	333	
86675	332	
86699	331	
86712	330	
86720	328	
86743	327	
86764	326	
86765	325	
86766	324	
86780	323	
86789	322	
86803	321	
86822	320	
86829	319	
86836	318	
86851	317	
86884	316	
86896	315	
86912	314	
86921	313	
86923	311	
86924	310	
86940	309	
86943	308	
86954	307	
86976	306	
86979	305	
86988	304	
86998	303	
87004	302	
87013	301	
87015	300	
87039	299	
87053	298	
87061	297	
87062	296	
87067	295	
87072	294	
87079	293	
87081	292	
87093	291	
87142	290	
87174	289	
87190	288	
87191	287	
87202	286	
87219	285	
87226	284	
87260	283	
87286	282	
87291	281	
87292	280	
87293	279	
87300	278	
87302	277	
87316	276	
87321	275	
87333	274	
87340	273	
87351	272	
87358	271	
87360	270	
87361	268	
87365	267	
87374	266	
87381	265	
87385	264	
87388	263	
87398	262	
87405	261	
87408	260	
87428	259	
87430	258	
87439	257	
87453	256	
87457	255	
87475	254	
87490	253	
87493	252	
87500	251	
87505	249	
87518	248	
87519	247	
87534	246	
87548	244	
87570	243	
87577	242	
87597	241	
87599	240	
87608	239	
87610	238	
87614	237	
87623	236	
87630	235	
87633	234	
87638	233	
87645	232	
87646	231	
87650	230	
87651	229	
87663	228	
87667	227	
87670	225	
87677	224	
87678	223	
87700	222	
87724	221	
87735	220	
87746	219	
87749	218	
87758	217	
87762	216	
87772	215	
87773	214	
87794	213	
87798	212	
87808	211	
87817	210	
87837	209	
87842	207	
87855	206	
87856	205	
87882	204	
87905	205	
87915	204	
87929	203	
87934	202	
87935	201	
87948	200	
87960	199	
87975	198	
87976	197	
87977	196	
87988	195	
87992	194	
88009	193	
88031	191	
88049	190	
88057	189	
88070	188	
88078	187	
88104	186	
88117	185	
88128	184	
88140	183	
88146	182	
88157	181	
88160	180	
88166	179	
88186	178	
88201	177	
88212	176	
88224	175	
88265	174	
88271	173	
88290	174	
88304	173	
88322	172	
88359	171	
88388	170	
88402	169	
88432	168	
88438	167	
88449	164	
88456	163	
88482	162	
88499	161	
88501	160	
88503	159	
88509	158	
88525	157	
88540	156	
88555	155	
88579	154	
88590	153	
88598	152	
88611	151	
88644	150	
88649	149	
88662	148	
88674	147	
88691	146	
88692	145	
88725	144	
88742	143	
88751	142	
88755	141	
88757	140	
88760	141	
88776	140	
88796	139	
88803	138	
88818	137	
88823	136	
88825	135	
88837	134	
88895	133	
88913	132	
88931	131	
88951	130	
88971	129	
88977	128	
88979	127	
89026	126	
89045	125	
89055	124	
89059	123	
89061	122	
89069	121	
89076	120	
89097	119	
89119	118	
89122	117	
89125	116	
89151	115	
89180	114	
89195	113	
89210	112	
89221	111	
89265	110	
89295	109	
89304	108	
89307	107	
89321	106	
89352	105	
89461	104	
89498	103	
89502	102	
89522	101	
89554	100	
89569	99	
89607	98	
89637	97	
89660	96	
89726	95	
89741	94	
89764	93	
89766	92	
89777	91	
89799	90	
89944	89	
89945	88	
89950	87	
89996	86	
90015	85	
90019	84	
90058	83	
90071	82	
90077	80	
90095	79	
90116	78	
90126	77	
90130	76	
90154	75	
90168	74	
90261	73	
90297	72	
90327	71	
90361	70	
90408	69	
90439	68	
90456	67	
90458	66	
90493	65	
90512	64	
90615	63	
90650	62	
90690	61	
90839	60	
90891	59	
90972	58	
91181	57	
91210	56	
91255	55	
91328	54	
91330	53	
91740	52	
91794	51	
91840	50	
91869	49	
91903	48	
91999	47	
92162	46	
92212	45	
92215	44	
92322	43	
92459	42	
92617	41	
92627	40	
92704	39	
92827	38	
93049	37	
93211	36	
93339	35	
93387	34	
93425	33	
93478	32	
93564	31	
93684	30	
93732	29	
93775	28	
94010	27	
94150	26	
94318	25	
94684	24	
94821	23	
94913	22	
95341	21	
95493	20	
95731	19	
96005	18	
96028	17	
96084	16	
96679	15	
97277	14	
97321	13	
97479	12	
97870	11	
98464	10	
98842	9	
99048	8	
99113	7	
99199	6	
99602	5	
99654	4	
100243	3	
100824	2	
100835	1	
101391	0	
